"","GeoUID_DA","GeoUID_CT","NID","N_name","CLASSIF9"
"331","35200443","5350371.00","119","Wexford/Maryvale","Not an NIA or Emerging Neighbourhood"
"332","35200444","5350371.00","119","Wexford/Maryvale","Not an NIA or Emerging Neighbourhood"
"333","35200445","5350271.01","149","Parkwoods-O'Connor Hills","Not an NIA or Emerging Neighbourhood"
"334","35200449","5350262.01","043","Victoria Village","Neighbourhood Improvement Area"
"335","35200450","5350262.02","043","Victoria Village","Neighbourhood Improvement Area"
"336","35200451","5350262.02","043","Victoria Village","Neighbourhood Improvement Area"
"337","35200452","5350262.02","043","Victoria Village","Neighbourhood Improvement Area"
"338","35200453","5350262.02","043","Victoria Village","Neighbourhood Improvement Area"
"339","35200454","5350262.02","043","Victoria Village","Neighbourhood Improvement Area"
"340","35200455","5350262.02","043","Victoria Village","Neighbourhood Improvement Area"
"341","35200456","5350262.02","043","Victoria Village","Neighbourhood Improvement Area"
"342","35200459","5350262.01","043","Victoria Village","Neighbourhood Improvement Area"
"343","35200460","5350349.00","119","Wexford/Maryvale","Not an NIA or Emerging Neighbourhood"
"344","35200463","5350262.01","043","Victoria Village","Neighbourhood Improvement Area"
"345","35200464","5350262.01","043","Victoria Village","Neighbourhood Improvement Area"
"346","35200465","5350349.00","119","Wexford/Maryvale","Not an NIA or Emerging Neighbourhood"
"347","35200466","5350349.00","119","Wexford/Maryvale","Not an NIA or Emerging Neighbourhood"
"348","35200467","5350350.00","119","Wexford/Maryvale","Not an NIA or Emerging Neighbourhood"
"349","35200468","5350350.00","119","Wexford/Maryvale","Not an NIA or Emerging Neighbourhood"
"350","35200469","5350349.00","119","Wexford/Maryvale","Not an NIA or Emerging Neighbourhood"
"351","35200470","5350349.00","119","Wexford/Maryvale","Not an NIA or Emerging Neighbourhood"
"352","35200471","5350262.01","043","Victoria Village","Neighbourhood Improvement Area"
"353","35200472","5350261.00","043","Victoria Village","Neighbourhood Improvement Area"
"354","35200475","5350348.00","120","Clairlea-Birchmount","Not an NIA or Emerging Neighbourhood"
"355","35200478","5350191.00","054","O'Connor-Parkview","Not an NIA or Emerging Neighbourhood"
"356","35200479","5350191.00","054","O'Connor-Parkview","Not an NIA or Emerging Neighbourhood"
"357","35200480","5350191.00","054","O'Connor-Parkview","Not an NIA or Emerging Neighbourhood"
"358","35200481","5350191.00","054","O'Connor-Parkview","Not an NIA or Emerging Neighbourhood"
"359","35200482","5350191.00","054","O'Connor-Parkview","Not an NIA or Emerging Neighbourhood"
"360","35200483","5350190.02","054","O'Connor-Parkview","Not an NIA or Emerging Neighbourhood"
"361","35200484","5350190.02","054","O'Connor-Parkview","Not an NIA or Emerging Neighbourhood"
"362","35200488","5350190.02","054","O'Connor-Parkview","Not an NIA or Emerging Neighbourhood"
"363","35200489","5350340.00","120","Clairlea-Birchmount","Not an NIA or Emerging Neighbourhood"
"364","35200490","5350340.00","120","Clairlea-Birchmount","Not an NIA or Emerging Neighbourhood"
"365","35200491","5350340.00","120","Clairlea-Birchmount","Not an NIA or Emerging Neighbourhood"
"366","35200492","5350340.00","120","Clairlea-Birchmount","Not an NIA or Emerging Neighbourhood"
"367","35200493","5350340.00","120","Clairlea-Birchmount","Not an NIA or Emerging Neighbourhood"
"368","35200494","5350340.00","120","Clairlea-Birchmount","Not an NIA or Emerging Neighbourhood"
"369","35200495","5350340.00","120","Clairlea-Birchmount","Not an NIA or Emerging Neighbourhood"
"370","35200497","5350189.00","054","O'Connor-Parkview","Not an NIA or Emerging Neighbourhood"
"371","35200498","5350189.00","054","O'Connor-Parkview","Not an NIA or Emerging Neighbourhood"
"372","35200499","5350189.00","054","O'Connor-Parkview","Not an NIA or Emerging Neighbourhood"
"373","35200505","5350180.00","061","Taylor-Massey","Neighbourhood Improvement Area"
"374","35200506","5350180.00","061","Taylor-Massey","Neighbourhood Improvement Area"
"375","35200510","5350180.00","061","Taylor-Massey","Neighbourhood Improvement Area"
"376","35200511","5350181.01","060","Woodbine-Lumsden","Not an NIA or Emerging Neighbourhood"
"377","35200512","5350181.01","060","Woodbine-Lumsden","Not an NIA or Emerging Neighbourhood"
"378","35200513","5350181.01","060","Woodbine-Lumsden","Not an NIA or Emerging Neighbourhood"
"379","35200514","5350181.01","060","Woodbine-Lumsden","Not an NIA or Emerging Neighbourhood"
"380","35200515","5350181.02","060","Woodbine-Lumsden","Not an NIA or Emerging Neighbourhood"
"381","35200516","5350181.02","060","Woodbine-Lumsden","Not an NIA or Emerging Neighbourhood"
"382","35200517","5350181.02","060","Woodbine-Lumsden","Not an NIA or Emerging Neighbourhood"
"383","35200518","5350182.00","059","Danforth East York","Not an NIA or Emerging Neighbourhood"
"384","35200519","5350182.00","059","Danforth East York","Not an NIA or Emerging Neighbourhood"
"385","35200520","5350182.00","059","Danforth East York","Not an NIA or Emerging Neighbourhood"
"386","35200521","5350182.00","059","Danforth East York","Not an NIA or Emerging Neighbourhood"
"387","35200522","5350182.00","059","Danforth East York","Not an NIA or Emerging Neighbourhood"
"388","35200523","5350188.00","058","Old East York","Not an NIA or Emerging Neighbourhood"
"389","35200524","5350188.00","058","Old East York","Not an NIA or Emerging Neighbourhood"
"390","35200525","5350188.00","058","Old East York","Not an NIA or Emerging Neighbourhood"
"391","35200529","5350189.00","054","O'Connor-Parkview","Not an NIA or Emerging Neighbourhood"
"392","35200531","5350190.02","054","O'Connor-Parkview","Not an NIA or Emerging Neighbourhood"
"393","35200532","5350190.02","054","O'Connor-Parkview","Not an NIA or Emerging Neighbourhood"
"394","35200533","5350189.00","054","O'Connor-Parkview","Not an NIA or Emerging Neighbourhood"
"395","35200534","5350191.00","054","O'Connor-Parkview","Not an NIA or Emerging Neighbourhood"
"396","35200535","5350191.00","054","O'Connor-Parkview","Not an NIA or Emerging Neighbourhood"
"397","35200536","5350191.00","054","O'Connor-Parkview","Not an NIA or Emerging Neighbourhood"
"398","35200538","5350260.01","044","Flemingdon Park","Neighbourhood Improvement Area"
"399","35200539","5350260.01","044","Flemingdon Park","Neighbourhood Improvement Area"
"400","35200540","5350260.01","044","Flemingdon Park","Neighbourhood Improvement Area"
"401","35200541","5350260.01","044","Flemingdon Park","Neighbourhood Improvement Area"
"402","35200542","5350260.01","044","Flemingdon Park","Neighbourhood Improvement Area"
"403","35200545","5350194.02","055","Thorncliffe Park","Neighbourhood Improvement Area"
"404","35200561","5350187.00","058","Old East York","Not an NIA or Emerging Neighbourhood"
"405","35200562","5350187.00","058","Old East York","Not an NIA or Emerging Neighbourhood"
"406","35200563","5350187.00","058","Old East York","Not an NIA or Emerging Neighbourhood"
"407","35200564","5350187.00","058","Old East York","Not an NIA or Emerging Neighbourhood"
"408","35200565","5350183.01","059","Danforth East York","Not an NIA or Emerging Neighbourhood"
"409","35200566","5350187.00","058","Old East York","Not an NIA or Emerging Neighbourhood"
"410","35200567","5350183.01","059","Danforth East York","Not an NIA or Emerging Neighbourhood"
"411","35200568","5350183.01","059","Danforth East York","Not an NIA or Emerging Neighbourhood"
"412","35200569","5350183.02","059","Danforth East York","Not an NIA or Emerging Neighbourhood"
"413","35200570","5350183.02","059","Danforth East York","Not an NIA or Emerging Neighbourhood"
"414","35200571","5350183.02","059","Danforth East York","Not an NIA or Emerging Neighbourhood"
"415","35200572","5350183.02","059","Danforth East York","Not an NIA or Emerging Neighbourhood"
"416","35200573","5350183.02","059","Danforth East York","Not an NIA or Emerging Neighbourhood"
"417","35200574","5350183.01","059","Danforth East York","Not an NIA or Emerging Neighbourhood"
"418","35200575","5350183.01","059","Danforth East York","Not an NIA or Emerging Neighbourhood"
"419","35200576","5350182.00","059","Danforth East York","Not an NIA or Emerging Neighbourhood"
"420","35200577","5350183.02","059","Danforth East York","Not an NIA or Emerging Neighbourhood"
"421","35200578","5350082.00","066","Danforth","Not an NIA or Emerging Neighbourhood"
"422","35200579","5350082.00","066","Danforth","Not an NIA or Emerging Neighbourhood"
"423","35200580","5350082.00","066","Danforth","Not an NIA or Emerging Neighbourhood"
"424","35200581","5350082.00","066","Danforth","Not an NIA or Emerging Neighbourhood"
"425","35200582","5350082.00","066","Danforth","Not an NIA or Emerging Neighbourhood"
"426","35200583","5350075.00","065","Greenwood-Coxwell","Not an NIA or Emerging Neighbourhood"
"427","35200584","5350075.00","065","Greenwood-Coxwell","Not an NIA or Emerging Neighbourhood"
"428","35200585","5350075.00","065","Greenwood-Coxwell","Not an NIA or Emerging Neighbourhood"
"429","35200586","5350075.00","065","Greenwood-Coxwell","Not an NIA or Emerging Neighbourhood"
"430","35200587","5350075.00","065","Greenwood-Coxwell","Not an NIA or Emerging Neighbourhood"
"431","35200588","5350076.00","064","Woodbine Corridor","Not an NIA or Emerging Neighbourhood"
"432","35200589","5350076.00","064","Woodbine Corridor","Not an NIA or Emerging Neighbourhood"
"433","35200590","5350076.00","064","Woodbine Corridor","Not an NIA or Emerging Neighbourhood"
"434","35200591","5350076.00","064","Woodbine Corridor","Not an NIA or Emerging Neighbourhood"
"435","35200593","5350076.00","064","Woodbine Corridor","Not an NIA or Emerging Neighbourhood"
"436","35200594","5350080.01","062","East End-Danforth","Not an NIA or Emerging Neighbourhood"
"437","35200595","5350080.01","062","East End-Danforth","Not an NIA or Emerging Neighbourhood"
"438","35200596","5350080.01","062","East End-Danforth","Not an NIA or Emerging Neighbourhood"
"439","35200597","5350080.01","062","East End-Danforth","Not an NIA or Emerging Neighbourhood"
"440","35200598","5350080.01","062","East End-Danforth","Not an NIA or Emerging Neighbourhood"
"441","35200599","5350080.01","062","East End-Danforth","Not an NIA or Emerging Neighbourhood"
"442","35200600","5350080.01","062","East End-Danforth","Not an NIA or Emerging Neighbourhood"
"443","35200601","5350181.01","060","Woodbine-Lumsden","Not an NIA or Emerging Neighbourhood"
"444","35200602","5350181.01","060","Woodbine-Lumsden","Not an NIA or Emerging Neighbourhood"
"445","35200603","5350181.01","060","Woodbine-Lumsden","Not an NIA or Emerging Neighbourhood"
"446","35200604","5350181.01","060","Woodbine-Lumsden","Not an NIA or Emerging Neighbourhood"
"447","35200605","5350182.00","059","Danforth East York","Not an NIA or Emerging Neighbourhood"
"448","35200606","5350181.01","060","Woodbine-Lumsden","Not an NIA or Emerging Neighbourhood"
"449","35200610","5350182.00","059","Danforth East York","Not an NIA or Emerging Neighbourhood"
"450","35200611","5350182.00","059","Danforth East York","Not an NIA or Emerging Neighbourhood"
"451","35200612","5350182.00","059","Danforth East York","Not an NIA or Emerging Neighbourhood"
"452","35200639","5350341.04","121","Oakridge","Neighbourhood Improvement Area"
"453","35200640","5350341.02","121","Oakridge","Neighbourhood Improvement Area"
"454","35200641","5350341.02","121","Oakridge","Neighbourhood Improvement Area"
"455","35200642","5350341.02","121","Oakridge","Neighbourhood Improvement Area"
"456","35200643","5350180.00","061","Taylor-Massey","Neighbourhood Improvement Area"
"457","35200644","5350339.00","122","Birchcliffe-Cliffside","Not an NIA or Emerging Neighbourhood"
"458","35200645","5350339.00","122","Birchcliffe-Cliffside","Not an NIA or Emerging Neighbourhood"
"459","35200646","5350339.00","122","Birchcliffe-Cliffside","Not an NIA or Emerging Neighbourhood"
"460","35200647","5350339.00","122","Birchcliffe-Cliffside","Not an NIA or Emerging Neighbourhood"
"461","35200648","5350339.00","122","Birchcliffe-Cliffside","Not an NIA or Emerging Neighbourhood"
"462","35200649","5350079.00","062","East End-Danforth","Not an NIA or Emerging Neighbourhood"
"463","35200650","5350079.00","062","East End-Danforth","Not an NIA or Emerging Neighbourhood"
"464","35200651","5350079.00","062","East End-Danforth","Not an NIA or Emerging Neighbourhood"
"465","35200652","5350079.00","062","East End-Danforth","Not an NIA or Emerging Neighbourhood"
"466","35200653","5350079.00","062","East End-Danforth","Not an NIA or Emerging Neighbourhood"
"467","35200654","5350079.00","062","East End-Danforth","Not an NIA or Emerging Neighbourhood"
"468","35200655","5350079.00","062","East End-Danforth","Not an NIA or Emerging Neighbourhood"
"469","35200656","5350079.00","062","East End-Danforth","Not an NIA or Emerging Neighbourhood"
"470","35200657","5350079.00","062","East End-Danforth","Not an NIA or Emerging Neighbourhood"
"471","35200658","5350023.00","063","The Beaches","Not an NIA or Emerging Neighbourhood"
"472","35200659","5350023.00","063","The Beaches","Not an NIA or Emerging Neighbourhood"
"473","35200660","5350023.00","063","The Beaches","Not an NIA or Emerging Neighbourhood"
"474","35200661","5350078.00","062","East End-Danforth","Not an NIA or Emerging Neighbourhood"
"475","35200662","5350024.00","063","The Beaches","Not an NIA or Emerging Neighbourhood"
"476","35200663","5350024.00","063","The Beaches","Not an NIA or Emerging Neighbourhood"
"477","35200664","5350024.00","063","The Beaches","Not an NIA or Emerging Neighbourhood"
"478","35200665","5350024.00","063","The Beaches","Not an NIA or Emerging Neighbourhood"
"479","35200666","5350024.00","063","The Beaches","Not an NIA or Emerging Neighbourhood"
"480","35200667","5350024.00","063","The Beaches","Not an NIA or Emerging Neighbourhood"
"481","35200668","5350024.00","063","The Beaches","Not an NIA or Emerging Neighbourhood"
"482","35200669","5350024.00","063","The Beaches","Not an NIA or Emerging Neighbourhood"
"483","35200670","5350024.00","063","The Beaches","Not an NIA or Emerging Neighbourhood"
"484","35200671","5350024.00","063","The Beaches","Not an NIA or Emerging Neighbourhood"
"485","35200672","5350024.00","063","The Beaches","Not an NIA or Emerging Neighbourhood"
"486","35200673","5350025.00","064","Woodbine Corridor","Not an NIA or Emerging Neighbourhood"
"487","35200674","5350025.00","064","Woodbine Corridor","Not an NIA or Emerging Neighbourhood"
"488","35200675","5350025.00","064","Woodbine Corridor","Not an NIA or Emerging Neighbourhood"
"489","35200676","5350025.00","064","Woodbine Corridor","Not an NIA or Emerging Neighbourhood"
"490","35200677","5350077.00","064","Woodbine Corridor","Not an NIA or Emerging Neighbourhood"
"491","35200678","5350025.00","064","Woodbine Corridor","Not an NIA or Emerging Neighbourhood"
"492","35200679","5350077.00","064","Woodbine Corridor","Not an NIA or Emerging Neighbourhood"
"493","35200680","5350077.00","064","Woodbine Corridor","Not an NIA or Emerging Neighbourhood"
"494","35200681","5350077.00","064","Woodbine Corridor","Not an NIA or Emerging Neighbourhood"
"495","35200682","5350077.00","064","Woodbine Corridor","Not an NIA or Emerging Neighbourhood"
